id	text	tag
card_27.jpg	113	O
card_27.jpg	Cobblestone	O
card_27.jpg	Rd.	O
card_27.jpg	CADET	O
card_27.jpg	PROGRAMS	O
card_27.jpg	Anywhere	O
card_27.jpg	US	O
card_27.jpg	11111	O
card_27.jpg	Home:	O
card_27.jpg	xxx-xxx-xxxx	B-PHONE
card_27.jpg	AEROSPACE	O
card_27.jpg	EDUCATION	O
card_27.jpg	email@email.com	B-EMAIL
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	Your	B-ORG
card_45.jpg	Company	I-ORG
card_45.jpg	Name	I-ORG
card_45.jpg	Inc.	I-ORG
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	  	O
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	Your	B-NAME
card_45.jpg	Name	I-NAME
card_45.jpg	Here	I-NAME
card_45.jpg	Your	B-DES
card_45.jpg	Title	I-DES
card_45.jpg	Here	O
card_45.jpg	1234	O
card_45.jpg	North	O
card_45.jpg	Main	O
card_45.jpg	Street	O
card_45.jpg	New	O
card_45.jpg	York	O
card_45.jpg	NY	O
card_45.jpg	10001	O
card_45.jpg	USA	O
card_45.jpg	Tel:	O
card_45.jpg	1	B-PHONE
card_45.jpg	(212)	I-PHONE
card_45.jpg	5551234	I-PHONE
card_45.jpg	Fax	O
card_45.jpg	1	B-PHONE
card_45.jpg	(212)	I-PHONE
card_45.jpg	555-1235	I-PHONE
card_45.jpg	Cell:	O
card_45.jpg	1	B-PHONE
card_45.jpg	(212)	I-PHONE
card_45.jpg	555-1235	I-PHONE
card_45.jpg	Email:yourname@yoursite.com	B-EMAIL
card_45.jpg	Web:	O
card_45.jpg	www.yoursite.com	B-WEB
card_45.jpg	 	O
card_45.jpg	 	O
card_45.jpg	 	O
card_22.jpg	 	O
card_22.jpg	CARA	B-NAME
card_22.jpg	SWEET	I-NAME
card_05.jpg	banford	B-NAME
card_05.jpg	I	O
card_05.jpg	0	O
card_05.jpg	123456789	B-PHONE
card_05.jpg	 	O
card_05.jpg	 	O
card_14.jpg	YOUR	B-NAME
card_14.jpg	NAME	I-NAME
card_14.jpg	Graphic	B-DES
card_14.jpg	Designer	I-DES
card_14.jpg	 	O
card_14.jpg	123	O
card_14.jpg	Dummy	O
card_14.jpg	Lorem	O
card_14.jpg	Ipsum	O
card_14.jpg	0	B-PHONE
card_14.jpg	1234	I-PHONE
card_14.jpg	5XXX	I-PHONE
card_14.jpg	9012	I-PHONE
card_14.jpg	your	B-EMAIL
card_14.jpg	email	I-EMAIL
card_14.jpg	space	I-EMAIL
card_14.jpg	 	O
card_14.jpg	website	B-WEB
card_14.jpg	address	I-WEB
card_14.jpg	here	I-WEB
card_14.jpg	=	O
card_41.jpg	98	B-PHONE
card_41.jpg	765	I-PHONE
card_41.jpg	432	I-PHONE
card_41.jpg	1234	I-PHONE
card_41.jpg	info@loremipsum.com	B-EMAIL
card_41.jpg	www.loremipsum.com	B-WEB
card_41.jpg	135	O
card_41.jpg	Dolore	O
card_41.jpg	avenue	O
card_41.jpg	CA	O
card_41.jpg	67890	O
card_41.jpg	 	O
card_39.jpg	=	O
card_39.jpg	YASIR	B-NAME
card_39.jpg	JAWAID	I-NAME
card_39.jpg	12345678912	B-PHONE
card_39.jpg	sales@edrawsoft.com	B-EMAIL
card_39.jpg	123	O
card_39.jpg	Main	O
card_39.jpg	Street	O
card_39.jpg	Lorem	O
card_39.jpg	Ipsum	O
card_39.jpg	https://www.edrawsoftcom	B-WEB
card_39.jpg	 	O
card_03.jpg	@	O
card_03.jpg	COMPANYLOGO	O
card_03.jpg	JOHN	B-NAME
card_03.jpg	SMITH	I-NAME
card_03.jpg	.	O
card_03.jpg	g	O
card_03.jpg	S	O
card_03.jpg	 	O
card_70.jpg	MICHAL	B-NAME
card_70.jpg	JOHNS	I-NAME
card_70.jpg	GRAPHIC	B-DES
card_70.jpg	DESIGNER	I-DES
card_70.jpg	012.345.	B-PHONE
card_70.jpg	6789	I-PHONE
card_70.jpg	COMPANY	B-ORG
card_70.jpg	LOGO	I-ORG
card_70.jpg	12	B-PHONE
card_70.jpg	.345.	I-PHONE
card_70.jpg	6789	I-PHONE
card_70.jpg	'YOUR	O
card_70.jpg	SLOGAN	O
card_70.jpg	GOES	O
card_70.jpg	HERE	O
card_70.jpg	info@websitename.com	B-EMAIL
card_70.jpg	www.websitename.com	B-WEB
card_70.jpg	 	O
card_70.jpg	3222	O
card_70.jpg	Blackwell	O
card_70.jpg	Street	O
card_70.jpg	Faridabad	O
card_70.jpg	AK	O
card_70.jpg	99876	O
card_70.jpg	 	O
card_16.jpg	MR.	B-NAME
card_16.jpg	JOHN	I-NAME
card_16.jpg	DOE	I-NAME
card_16.jpg	T}	O
card_16.jpg	DOLORSIT	O
card_16.jpg	AMET	O
card_16.jpg	CONSECTETUER	O
card_16.jpg	K>	O
card_16.jpg	 	O
